"","municode","state","incumbent","vote_margin_pct","name","votes","party","cand_code","candidate_2000","win_2000"
"2502",23396,"PE",1,15.9744648892227,"BRIVALDO PEREIRA ALVES","7721","PPB","23396-brivaldo pereira alves",1,1
"2503",23418,"PE",0,-5.80386200911261,"WALMIR SOARES DA SILVA","8683","PFL","23418-walmir soares da silva",1,0
"2504",23418,"PE",1,5.80386200911261,"GERVASIO CAVALCANTE DE MATOS","9753","PSB","23418-gervasio cavalcante de matos",1,0
"2505",23434,"PE",0,-2.58465237427369,"MARIANO JOSE DA SILVA","7293","PT","23434-mariano jose da silva",0,0
"2506",23434,"PE",1,2.58465237427369,"FABIANO JOSE DE OLIVEIRA RUFINO RIBEIRO","7680","PFL","23434-fabiano jose de oliveira rufino ribeiro",1,1
"2507",23450,"PE",0,-0.675485505206867,"JOSE LAERCIO VIANA DE QUEIROZ","7058","PSB","23450-jose laercio viana de queiroz",1,1
"2508",23450,"PE",1,0.675485505206867,"MARIA LUCIA HERACLIO DE SOUZA LIMA","7154","PMDB","23450-maria lucia heraclio de souza lima",1,0
"2509",23477,"PE",0,-28.8074595125143,"JOSE CICERO DE BARROS PINTO","2176","PFL","23477-jose cicero de barros pinto",0,0
"2510",23477,"PE",1,28.8074595125143,"SANDOVAL CADENGUE DE SANTANA","3937","PSB","23477-sandoval cadengue de santana",1,1
"2511",23493,"PE",0,-28.3684468397844,"LUIZ GONZAGA DE LUCENA LIMA","1462","PSB","23493-luiz gonzaga de lucena lima",0,0
"2512",23493,"PE",1,28.3684468397844,"JOSE VANDERLEI DA SILVA","2620","PFL","23493-jose vanderlei da silva",1,1
"2513",23515,"PE",0,-7.04225352112676,"ROBERTO ABRAHAM ABRAHAMIAN ASFORA","6270","PSB","23515-roberto abraham abrahamian asfora",0,0
"2514",23515,"PE",1,7.04225352112676,"JOSE INACIO DA SILVA","7220","PFL","23515-jose inacio da silva",1,0
"2515",23531,"PE",0,-24.3487426592381,"ALCIDES VIEIRA DE AZEVEDO","2512","PFL","23531-alcides vieira de azevedo",0,0
"2516",23531,"PE",1,24.3487426592381,"GISLAN DE ALMEIDA DE ALENCAR","4129","PSB","23531-gislan de almeida de alencar",0,0
"2517",23558,"PE",0,-1.57150047536491,"ARQUIMEDES GUEDES VALENCA","8800","PMDB","23558-arquimedes guedes valenca",1,1
"2518",23558,"PE",1,1.57150047536491,"BLESMAN MODESTO DE ALBUQUERQUE","9081","PSB","23558-blesman modesto de albuquerque",1,0
"2519",23574,"PE",0,-8.233458052382,"LUIZ CABRAL DE OLIVEIRA FILHO","22932","PPB","23574-luiz cabral de oliveira filho",1,0
"2520",23574,"PE",1,8.233458052382,"ELIAS GOMES DA SILVA","27047","PSB","23574-elias gomes da silva",1,1
"2521",23590,"PE",0,-11.2227303396057,"ANTONIO DERMEVAL DE MENEZES","5921","PSB","23590-antonio dermeval de menezes",0,0
"2522",23590,"PE",1,11.2227303396057,"EDGAR DE ALENCAR CALDAS CAVALCANTI","7418","PFL","23590-edgar de alencar caldas cavalcanti",1,0
"2523",23612,"PE",0,-10.8766485647789,"ROBERTO GILSON RAIMUNDO","2872","PFL","23612-roberto gilson raimundo",1,1
"2524",23612,"PE",1,10.8766485647789,"PAULO BATISTA DOS PRAZERES","3573","PDT","23612-paulo batista dos prazeres",0,0
"2525",23639,"PE",0,-28.1818181818182,"SEVERINO GERINO DE MELO","2923","PPB","23639-severino gerino de melo",0,0
"2526",23639,"PE",1,28.1818181818182,"LINDOLFO ALMEIDA DE MELO","5217","PSB","23639-lindolfo almeida de melo",0,0
"2527",23655,"PE",0,-9.13482652613087,"RAFAEL PASTOR DOS SANTOS","2069","PSB","23655-rafael pastor dos santos",0,0
"2528",23655,"PE",1,9.13482652613087,"ANTONIO FRANCISCO DA SILVA","2485","PFL","23655-antonio francisco da silva",0,0
"2529",23671,"PE",0,-11.2879164594729,"NUMERIANO LUIZ DE SA","1784","PDT","23671-numeriano luiz de sa",0,0
"2530",23671,"PE",1,11.2879164594729,"SEVERINO BERNARDO DE LIMA","2238","PFL","23671-severino bernardo de lima",0,0
"2531",23698,"PE",0,-10.0131280582408,"JOSE VANDERLANDE BEZERRA","3770","PSB","23698-jose vanderlande bezerra",0,0
"2532",23698,"PE",1,10.0131280582408,"MANOEL ALVES DE OLIVEIRA FILHO","4609","PMDB","23698-manoel alves de oliveira filho",1,1
"2533",23710,"PE",0,-1.31164742917104,"JOSE TRIGUEIRO DA SILVA","1881","PDT","23710-jose trigueiro da silva",1,0
"2534",23710,"PE",1,1.31164742917104,"LUIZ GONZAGA DA PAZ","1931","PSB","23710-luiz gonzaga da paz",0,0
"2535",23736,"PE",0,-1.61247687020883,"CARLOS ALBERTO GOMES DE AMORIM","5583","PSB","23736-carlos alberto gomes de amorim",1,1
"2536",23736,"PE",1,1.61247687020883,"PLACIDO ROBERTO LEITE DOS SANTOS","5766","PFL","23736-placido roberto leite dos santos",0,0
"2537",23752,"PE",0,-2.54025044722719,"MAURILIO RODOLFO TENORIO DE SOUZA","4086","PPB","23752-maurilio rodolfo tenorio de souza",1,1
"2538",23752,"PE",1,2.54025044722719,"ALUIZIO CABRAL DE MOURA","4299","PSB","23752-aluizio cabral de moura",0,0
"2539",23779,"PE",0,-9.16198877305533,"JOSE DE ANCHIETA GOMES PATRIOTA","4531","PSB","23779-jose de anchieta gomes patriota",0,0
"2540",23779,"PE",1,9.16198877305533,"ANTONIO RODRIGUES SOBRINHO","5445","PFL","23779-antonio rodrigues sobrinho",0,0
"2541",23795,"PE",0,-21.7975965068202,"EDIVILSON FARIAS ALVES","10119","PMDB","23795-edivilson farias alves",1,0
"2542",23795,"PE",1,21.7975965068202,"JOAQUIM PINTO LAPA FILHO","15760","PSB","23795-joaquim pinto lapa filho",1,1
"2543",23817,"PE",0,-1.50008206138191,"ANTONIO GERALDO RODRIGUES DA SILVA","45012","PFL","23817-antonio geraldo rodrigues da silva",1,1
"2544",23817,"PE",1,1.50008206138191,"JOAO SOARES LYRA NETO","46383","PSB","23817-joao soares lyra neto",0,0
"2545",23833,"PE",0,-17.3325367784333,"JOSE MILTON LINS DA SILVA","5535","PMDB","23833-jose milton lins da silva",0,0
"2546",23833,"PE",1,17.3325367784333,"OTACILIO ALVES CORDEIRO","7856","PSB","23833-otacilio alves cordeiro",1,0
"2547",23850,"PE",0,-2.75613001330546,"JOSE CARLOS GONDIM NOVAIS","2558","PDT","23850-jose carlos gondim novais",0,0
"2548",23850,"PE",1,2.75613001330546,"LUIZ JOAQUIM MATIAS","2703","PFL","23850-luiz joaquim matias",0,0
"2549",23876,"PE",0,-1.37783221065524,"DARLAN RIBEIRO FERRAZ","3221","PDT","23876-darlan ribeiro ferraz",0,0
"2550",23876,"PE",1,1.37783221065524,"MARINALDO MARIANO MASSENA","3311","PSB","23876-marinaldo mariano massena",1,1
"2551",23892,"PE",0,-11.3459280606255,"IVALDO LOURENCO DE QUEIROZ","4153","PSDB","23892-ivaldo lourenco de queiroz",1,0
"2552",23892,"PE",1,11.3459280606255,"DANIEL ALVES DE LIMA","5216","PDT","23892-daniel alves de lima",1,1
"2553",23914,"PE",0,-1.91646191646192,"JOSE ZANE BALBINO DE MORAES","3992","PMDB","23914-jose zane balbino de moraes",1,1
"2554",23914,"PE",1,1.91646191646192,"PAULO RMAOS DE MENEZES FILHO","4148","PPB","23914-paulo rmaos de menezes filho",0,0
"2555",23930,"PE",0,-12.3778937508363,"DIVAL ZACARIAS DA SILVA","3274","PSB","23930-dival zacarias da silva",0,0
"2556",23930,"PE",1,12.3778937508363,"NIVALDO LUCIO DE OLIVEIRA","4199","PSDB","23930-nivaldo lucio de oliveira",1,1
"2557",23957,"PE",0,-7.07894736842105,"ERNANE SOARES BORBA","3531","PFL","23957-ernane soares borba",1,1
"2558",23957,"PE",1,7.07894736842105,"MANOEL JOSE DA SILVA","4069","PDT","23957-manoel jose da silva",0,0
"2559",23973,"PE",0,-7.74313442081355,"JOAO LUCENA DE VASCONCELOS","4468","PMDB","23973-joao lucena de vasconcelos",0,0
"2560",23973,"PE",1,7.74313442081355,"EDUARDO GONCALVES TABOSA JUNIOR","5218","PFL","23973-eduardo goncalves tabosa junior",1,1
"2561",23990,"PE",0,-2.74186153140761,"JOSE RICARDO DE ARAUJO","5303","PSB","23990-jose ricardo de araujo",1,0
"2562",23990,"PE",1,2.74186153140761,"JOSE JOAO INACIO","5602","PFL","23990-jose joao inacio",1,0
"2563",24015,"PE",0,-4.74181818181818,"JOSE ESDRAS DE FREITAS GOIS","6549","PFL","24015-jose esdras de freitas gois",1,1
"2564",24015,"PE",1,4.74181818181818,"NEMIAS GONCALVES DE LIMA","7201","PSB","24015-nemias goncalves de lima",1,0
"2565",24031,"PE",0,-23.1274151712456,"FRANCISCO GONCALVES DA SILVA","7261","PMDB","24031-francisco goncalves da silva",0,0
"2566",24031,"PE",1,23.1274151712456,"JOSE ALVES DA SILVA","11630","PSB","24031-jose alves da silva",1,1
"2567",24058,"PE",0,-9.91708126036484,"JOSE JAILSON BENTO SARAIVA","6790","PSB","24058-jose jailson bento saraiva",1,0
"2568",24058,"PE",1,9.91708126036484,"ANTONIO ZILCLECIO PINTO SARAIVA","8285","PFL","24058-antonio zilclecio pinto saraiva",1,1
"2569",24074,"PE",0,-21.3110472708279,"JAIRO CANDIDO GONZAGA","3013","PMDB","24074-jairo candido gonzaga",1,1
"2570",24074,"PE",1,21.3110472708279,"JOSE AGUIAR DA SILVA","4645","PFL","24074-jose aguiar da silva",1,0
"2571",24090,"PE",0,-17.8306092124814,"FERNANDO MACHADO DE ARAUJO","2212","PTB","24090-fernando machado de araujo",0,0
"2572",24090,"PE",1,17.8306092124814,"BRUNO JAPHET DA MATTA ALBUQUERQUE","3172","PMDB","24090-bruno japhet da matta albuquerque",1,1
"2573",24112,"PE",0,-7.06066464144343,"MARCONI MARTINS SANTANA","5048","PFL","24112-marconi martins santana",1,0
"2574",24112,"PE",1,7.06066464144343,"GILMAR DE QUEIROZ","5815","PV","24112-gilmar de queiroz",0,0
"2575",24139,"PE",0,-12.9162382345962,"FLAVIO NUNES NOVAES","5505","PFL","24139-flavio nunes novaes",0,0
"2576",24139,"PE",1,12.9162382345962,"OSCAR FERRAZ FILHO","7138","PSB","24139-oscar ferraz filho",0,0
"2577",24155,"PE",0,-14.0474987367357,"ABILIO LEITAO ALVES","3402","PSB","24155-abilio leitao alves",0,0
"2578",24155,"PE",1,14.0474987367357,"IVANILDO PEREIRA DE OLIVEIRA","4514","PDT","24155-ivanildo pereira de oliveira",1,1
"2579",24171,"PE",0,-35.2683331358844,"MARIA EDITH CAVALCANTI DE ALBUQUERQUE","2732","PSB","24171-maria edith cavalcanti de albuquerque",0,0
"2580",24171,"PE",1,35.2683331358844,"MARIA JOSE DOS SANTOS","5709","PDT","24171-maria jose dos santos",1,1
"2581",24198,"PE",0,-7.0560420898405,"IVO TINO DO AMARAL","13956","PFL","24198-ivo tino do amaral",0,0
"2582",24198,"PE",1,7.0560420898405,"SILVINO DE ANDRADE DUARTE","16075","PSB","24198-silvino de andrade duarte",1,1
"2583",24210,"PE",0,-10.9044801352494,"JOSE DA COSTA BORBA NETO","5270","PFL","24210-jose da costa borba neto",1,0
"2584",24210,"PE",1,10.9044801352494,"FERNANDA DORNELAS CAMARA PAES","6560","PSB","24210-fernanda dornelas camara paes",1,1
"2585",24236,"PE",0,-4.95305164319249,"EZILDO JOSE CESAR GADELHA","8098","PPS","24236-ezildo jose cesar gadelha",0,0
"2586",24236,"PE",1,4.95305164319249,"OSVALDO RABELO FILHO","8942","PFL","24236-osvaldo rabelo filho",1,0
"2587",24252,"PE",0,-23.7320314618931,"ROSILENE MARIA UCHOA LACERDA","1406","PDT","24252-rosilene maria uchoa lacerda",0,0
"2588",24252,"PE",1,23.7320314618931,"ANTONIO VALDIR GONCALVES","2281","PSB","24252-antonio valdir goncalves",0,0
"2589",24279,"PE",0,-16.6877370417193,"JOAQUIM NETO DE ANDRADE SILVA","6590","PSL","24279-joaquim neto de andrade silva",0,0
"2590",24279,"PE",1,16.6877370417193,"SILAS SALGADO DA SILVA","9230","PSB","24279-silas salgado da silva",0,0
"2591",24295,"PE",0,-24.6695458709593,"ANTONIO JOSE DE SOUZA","2878","PSB","24295-antonio jose de souza",0,0
"2592",24295,"PE",1,24.6695458709593,"LUIZ TENORIO FALCAO","4763","PFL","24295-luiz tenorio falcao",1,1
"2593",24317,"PE",0,-11.7706747843734,"JOSE AUGUSTO DA SILVA","3478","PSB","24317-jose augusto da silva",0,0
"2594",24317,"PE",1,11.7706747843734,"MARIO DE ALMEIDA LIMA","4406","PTB","24317-mario de almeida lima",1,0
"2595",24333,"PE",0,-2.09888059701493,"EVERALDO APOLINARIO DE AMORIM","2099","PSB","24333-everaldo apolinario de amorim",0,0
"2596",24333,"PE",1,2.09888059701493,"JOSE ALBERTINO LOPES DA GAMA","2189","PDT","24333-jose albertino lopes da gama",1,0
"2597",24350,"PE",0,-46.6675795022764,"JOSUEL ROBERTO DE SOUZA","7790","PMDB","24350-josuel roberto de souza",0,0
"2598",24350,"PE",1,46.6675795022764,"YVES RIBEIRO DE ALBUQUERQUE","21423","PSB","24350-yves ribeiro de albuquerque",1,1
"2599",24376,"PE",0,-6.89771197846568,"FRANCISCO DESSOLES MONTEIRO","2767","PSDB","24376-francisco dessoles monteiro",1,1
"2600",24376,"PE",1,6.89771197846568,"RAFAEL SILVIO NUNES","3177","PSB","24376-rafael silvio nunes",0,0
"2601",24392,"PE",0,-1.51624548736462,"DONATO GOMES DE ARAUJO","2728","PSB","24392-donato gomes de araujo",1,1
"2602",24392,"PE",1,1.51624548736462,"JOSE PANTALEAO NETO","2812","PFL","24392-jose pantaleao neto",0,0
"2603",24414,"PE",0,-42.8302773859897,"IDEGINALDO SAMPAIO DE SOUZA","608","PSB","24414-ideginaldo sampaio de souza",0,0
"2604",24414,"PE",1,42.8302773859897,"JOSE CARVALHO VERAS","1519","PFL","24414-jose carvalho veras",1,0
"2605",24430,"PE",0,-0.940775916136547,"PEDRO SERAFIM DE SOUZA FILHO","11056","PSB","24430-pedro serafim de souza filho",1,0
"2606",24430,"PE",1,0.940775916136547,"CARLOS JOSE DE SANTANA","11266","PSDB","24430-carlos jose de santana",1,1
"2607",24457,"PE",0,-17.7854816682425,"JUCIEL HORACIO DA SILVA","3913","PFL","24457-juciel horacio da silva",0,0
"2608",24457,"PE",1,17.7854816682425,"CLAUDIO ROCHA FILHO","5606","PSB","24457-claudio rocha filho",1,0
"2609",24473,"PE",0,-78.5077047850771,"NEY DURVAL DOS SANTOS","265","PT","24473-ney durval dos santos",0,0
"2610",24473,"PE",1,78.5077047850771,"ROMERO MAGALHAES LEDO","2201","PFL","24473-romero magalhaes ledo",0,0
"2611",24490,"PE",0,-29.2674842558833,"PAULO MANOEL LINS","3201","PSB","24490-paulo manoel lins",0,0
"2612",24490,"PE",1,29.2674842558833,"CLAUDIANO FERREIRA MARTINS","5850","PPS","24490-claudiano ferreira martins",1,1
"2613",24511,"PE",0,-3.55753996831341,"EVERALDO JOSE COSTA GALVAO","3348","PSB","24511-everaldo jose costa galvao",1,0
"2614",24511,"PE",1,3.55753996831341,"JOEL DE BARROS MONTEIRO JUNIOR","3595","PSDB","24511-joel de barros monteiro junior",1,0
"2615",24538,"PE",0,-19.6140509573345,"CARLOS FERNANDES MALTA","2666","PTB","24538-carlos fernandes malta",0,0
"2616",24538,"PE",1,19.6140509573345,"JOSE LOPES DA SILVA SOBRINHO","3967","PSB","24538-jose lopes da silva sobrinho",1,1
"2617",24554,"PE",0,-72.9278642149929,"ANGELO JOSE BRANCO PINTO DUARTE","957","PDT","24554-angelo jose branco pinto duarte",0,0
"2618",24554,"PE",1,72.9278642149929,"JOSE VIDAL DE MORAES","6113","PMDB","24554-jose vidal de moraes",0,0
"2619",24570,"PE",0,-64.4052104639897,"MANOEL PEREIRA DA COSTA NECO","8266","PMN","24570-manoel pereira da costa neco",0,0
"2620",24570,"PE",1,64.4052104639897,"GERALDO JOSE DE ALMEIDA MELO","38179","PMDB","24570-geraldo jose de almeida melo",0,0
"2621",24597,"PE",0,-38.9243391066545,"TEREZINHA RIBEIRO DA SILVA","2010","PFL","24597-terezinha ribeiro da silva",0,0
"2622",24597,"PE",1,38.9243391066545,"PETRONIO FLAVIO DE QUEIROZ SIQUEIRA","4572","PSB","24597-petronio flavio de queiroz siqueira",1,0
"2623",24619,"PE",0,-5.5509276789095,"JOAO FRANCISCO DE BARROS","6236","PSDB","24619-joao francisco de barros",0,0
"2624",24619,"PE",1,5.5509276789095,"SEBASTIAO MANOEL DOS SANTOS","6969","PSB","24619-sebastiao manoel dos santos",1,1
"2625",24635,"PE",0,-1.06917428829061,"JOAO NASCIMENTO DE CARVALHO","3840","PSB","24635-joao nascimento de carvalho",1,0
"2626",24635,"PE",1,1.06917428829061,"MARCO ANTONIO BARRETO","3923","PFL","24635-marco antonio barreto",1,1
"2627",24651,"PE",0,-14.5373177421683,"JOSE MONTEIRO FREITAS","2960","PSDB","24651-jose monteiro freitas",0,0
"2628",24651,"PE",1,14.5373177421683,"FLORISVAL PROTASIO DA SILVA","3967","PSB","24651-florisval protasio da silva",1,0
"2629",24678,"PE",0,-10.891700092564,"JOSE ANACLETO CORREIA E SA","2888","PV","24678-jose anacleto correia e sa",0,0
"2630",24678,"PE",1,10.891700092564,"ERLENE CASSIA LUCENA DE ARANDAS","3594","PSB","24678-erlene cassia lucena de arandas",1,1
"2631",24694,"PE",0,-2.08294588060257,"CARLOS VICENTE DE ARRUDA SILVA","5265","PMDB","24694-carlos vicente de arruda silva",1,1
"2632",24694,"PE",1,2.08294588060257,"SEBASTIAO JOSE DOS SANTOS","5489","PSB","24694-sebastiao jose dos santos",1,0
"2633",24716,"PE",0,-67.6509621765096,"JOSE ODAIR VANDERLEI ALVES","975","PRP","24716-jose odair vanderlei alves",0,0
"2634",24716,"PE",1,67.6509621765096,"ALDEMAR JUNIOR MONTEIRO MARQUES","5053","PSDB","24716-aldemar junior monteiro marques",0,0
"2635",24732,"PE",0,-7.60869565217391,"MARIA DOLORES DE ASSUNCAO","3485","PPS","24732-maria dolores de assuncao",0,0
"2636",24732,"PE",1,7.60869565217391,"LUIZ BATISTA DA SILVA","4059","PSB","24732-luiz batista da silva",1,1
"2637",24759,"PE",0,-1.84843982169391,"PEDRO JOSE DE OLIVEIRA MELO","8257","PSDB","24759-pedro jose de oliveira melo",0,0
"2638",24759,"PE",1,1.84843982169391,"ANTONIO JOAO DOURADO","8568","PDT","24759-antonio joao dourado",1,1
"2639",24775,"PE",0,-10.7776135943849,"ORLANDO JORGE PEREIRA DE ANDRADE LIMA","9661","PSB","24775-orlando jorge pereira de andrade lima",0,0
"2640",24775,"PE",1,10.7776135943849,"LUIS HERACLIO DO REGO SOBRINHO","11995","PPB","24775-luis heraclio do rego sobrinho",1,1
"2641",24791,"PE",0,-29.6940418679549,"JOAQUIM FRANCISCO DE MORAES ANDRADE","4366","PSB","24791-joaquim francisco de moraes andrade",0,0
"2642",24791,"PE",1,29.6940418679549,"VALDECIRIO DE OLIVEIRA CAVALCANTI","8054","PFL","24791-valdecirio de oliveira cavalcanti",1,1
"2643",24813,"PE",0,-28.7771165290843,"SEBASTIAO SOARES DE MELO","1855","PFL","24813-sebastiao soares de melo",0,0
"2644",24813,"PE",1,28.7771165290843,"MANOEL CUSTODIO DE OLIVEIRA","3354","PSB","24813-manoel custodio de oliveira",1,1
"2645",24830,"PE",0,-9.15738161559889,"NELSON DE SOUZA BARROS","2609","PFL","24830-nelson de souza barros",0,0
"2646",24830,"PE",1,9.15738161559889,"ANANIAS JOSE SANTOS NETO","3135","PSB","24830-ananias jose santos neto",1,1
"2647",24856,"PE",0,-6.54949883289853,"FRANCISCO XAVIER DE SA CARVALHO","3403","PFL","24856-francisco xavier de sa carvalho",0,0
"2648",24856,"PE",1,6.54949883289853,"ANTONIO TORRES DE CARVALHO PIRES","3880","PT","24856-antonio torres de carvalho pires",0,0
"2649",24872,"PE",0,-4.62166496573845,"EDVARD BERNARDO SILVA","6542","PMDB","24872-edvard bernardo silva",1,0
"2650",24872,"PE",1,4.62166496573845,"EDVALDO RUFINO DE MELO E SILVA","7176","PSB","24872-edvaldo rufino de melo e silva",1,1
"2651",24899,"PE",0,-10.478505629478,"DIONALDO JOSE BARATA DE OLIVEIRA","6997","PSB","24899-dionaldo jose barata de oliveira",0,0
"2652",24899,"PE",1,10.478505629478,"JAIME CORREIA DE SOUZA","8635","PTB","24899-jaime correia de souza",1,1
"2653",24910,"PE",0,-45.5131601397283,"ARLINDO NEMESIO DE SIQUEIRA CAVALCANTI NETO","30338","PPS","24910-arlindo nemesio de siqueira cavalcanti neto",0,0
"2654",24910,"PE",1,45.5131601397283,"MARIA JACILDA GODOI URQUIZA","81021","PMDB","24910-maria jacilda godoi urquiza",0,0
"2655",24937,"PE",0,-20.927575965273,"JOSE REINALDO DA COSTA GOMES","3461","PMDB","24937-jose reinaldo da costa gomes",0,0
"2656",24937,"PE",1,20.927575965273,"JOSE FRANCISCO DA SILVA","5293","PSB","24937-jose francisco da silva",1,1
"2657",24953,"PE",0,-14.8185483870968,"VALDIR DE NOVAES AMANDO","2535","PSDB","24953-valdir de novaes amando",0,0
"2658",24953,"PE",1,14.8185483870968,"JOAO BOSCO AMANDO BIONES","3417","PSB","24953-joao bosco amando biones",1,0
"2659",24970,"PE",0,-11.9444444444444,"LUIZ DARIO DE ALENCAR PEIXOTO","7925","PSL","24970-luiz dario de alencar peixoto",0,0
"2660",24970,"PE",1,11.9444444444444,"HORACIO DE MELO SOBRINHO","10075","PSB","24970-horacio de melo sobrinho",0,0
"2661",24996,"PE",0,-48.9450873934372,"ALTAIR BEZERRA DA SILVA","5360","PMDB","24996-altair bezerra da silva",0,0
"2662",24996,"PE",1,48.9450873934372,"FRANCISCO DE ASSIS RODRIGUES DA SILVA","15637","PSB","24996-francisco de assis rodrigues da silva",1,1
"2663",25011,"PE",0,-7.48331744518589,"SEVERINO FERRREIRA DA SILVA","1941","PSB","25011-severino ferrreira da silva",0,0
"2664",25011,"PE",1,7.48331744518589,"CARLOS TAVARES BERNARDO","2255","PFL","25011-carlos tavares bernardo",0,0
"2665",25038,"PE",0,-5.33545523075634,"LOURIVAL DE LUCENA GALVAO FILHO","5651","PSB","25038-lourival de lucena galvao filho",0,0
"2666",25038,"PE",1,5.33545523075634,"SERGIO BARRETO DE MIRANDA","6288","PDT","25038-sergio barreto de miranda",1,1
"2667",25054,"PE",0,-1.05309346204476,"SEBASTIAO LUIZ DE MELO","2255","PSDB","25054-sebastiao luiz de melo",0,0
"2668",25054,"PE",1,1.05309346204476,"ROBERVAL ROLDAO DE ARAUJO","2303","PSB","25054-roberval roldao de araujo",1,1
"2669",25070,"PE",0,-2.34666129519589,"FERNANDO ANTONIO PARENTE CABRAL","4848","PSB","25070-fernando antonio parente cabral",0,0
"2670",25070,"PE",1,2.34666129519589,"PLACIDO DE AQUINO ANGELIM","5081","PL","25070-placido de aquino angelim",0,0
"2671",25097,"PE",0,-23.6312995038733,"SEVERINO SILVESTRE DE ALBUQUERQUE","4387","PPB","25097-severino silvestre de albuquerque",0,0
"2672",25097,"PE",1,23.6312995038733,"MARIA APARECIDA LAURENTINO DA SILVA","7102","PMDB","25097-maria aparecida laurentino da silva",1,1
"2673",25119,"PE",0,-7.63243243243243,"JOSE PEREIRA DE ARAUJO","6408","PSB","25119-jose pereira de araujo",1,1
"2674",25119,"PE",1,7.63243243243243,"RICARDO LUIS PESSOA RESENDE","7467","PFL","25119-ricardo luis pessoa resende",0,0
"2675",25135,"PE",0,-24.5402281551937,"ANTONIO WILSON SPECK","25070","PSC","25135-antonio wilson speck",1,1
"2676",25135,"PE",1,24.5402281551937,"GERALDO PINHO ALVES","41376","PSB","25135-geraldo pinho alves",1,0
"2677",25151,"PE",0,-6.82271819996371,"FRANCISCO CARLOS BRAZ MACEDO","5135","PFL","25151-francisco carlos braz macedo",0,0
"2678",25151,"PE",1,6.82271819996371,"JOSE TENORIO VAZ","5887","PSB","25151-jose tenorio vaz",1,1
"2679",25178,"PE",0,-22.7556831334784,"JOAO EUDES MACHADO TENORIO","8342","PFL","25178-joao eudes machado tenorio",1,1
"2680",25178,"PE",1,22.7556831334784,"EUTROPIO MONTEIRO LEITE","13257","PSDB","25178-eutropio monteiro leite",1,0
"2681",25194,"PE",0,-40.8805031446541,"JOSE DANTAS DE LIMA","3149","PFL","25194-jose dantas de lima",0,0
